0,1,2,3,4,5,6,7,8,9,10,11,12
-1.1318520842611726,0.6701505774131554,0.8666591890729346,-1.2788572809502545,-0.9569777236582576,-0.42483856331322933,1.0336923166109104,1.24317382296086,-0.7027283689263066,-0.8981430174089005,-0.9866752405934126,0.311474153210953,-0.9508480498364741
0.07286212937466989,0.6701505774131554,0.8666591890729346,1.5766830585031657,0.8788099757668194,-0.42483856331322933,1.0336923166109104,-0.1943561285112773,1.4230249470757708,-0.23091167370067667,0.5946188536026525,0.311474153210953,1.0854814020257089
-0.03665734459222488,0.6701505774131554,0.8666591890729346,-0.7077492130595705,-1.136565650775928,-0.42483856331322933,-0.9836749464523179,-1.6318860799834145,-0.7027283689263066,0.269511834080491,0.5946188536026525,0.311474153210953,1.0854814020257089
0.510940025242249,0.6701505774131554,0.8666591890729346,1.8051262856594392,-1.3760162202661557,2.3538352832219465,1.0336923166109104,-2.6651107326040133,-0.7027283689263066,-0.06410383777362076,0.5946188536026525,1.3440323049513727,0.5763990390601631
0.4014205512753542,0.6701505774131554,-1.199661242017215,-0.4221951791142285,-0.4980307988019883,-0.42483856331322933,-0.9836749464523179,-0.23927893949478157,-0.7027283689263066,-0.5645273455547886,0.5946188536026525,0.311474153210953,1.0854814020257089
0.4014205512753542,-1.492201952373293,0.8666591890729346,2.14779112639385,-0.39825972818106026,2.3538352832219465,1.0336923166109104,-0.149433317527773,1.4230249470757708,1.4371666855698824,0.5946188536026525,1.3440323049513727,0.5763990390601631
0.18238160334156467,0.6701505774131554,0.8666591890729346,-0.13664114516888648,0.7590846910217057,2.3538352832219465,1.0336923166109104,-2.0811141898184573,1.4230249470757708,0.43631967000754707,2.1759129477987176,-0.7210839985294666,1.0854814020257089
0.18238160334156467,-1.492201952373293,0.8666591890729346,3.861115330065902,0.8588557616426338,2.3538352832219465,1.0336923166109104,-0.7334298603133288,1.4230249470757708,2.438013701132218,2.1759129477987176,1.3440323049513727,1.0854814020257089
1.1680568690436177,0.6701505774131554,0.8666591890729346,-1.2788572809502545,0.060687196675209026,-0.42483856331322933,1.0336923166109104,0.3896404142742785,-0.7027283689263066,-0.3977195096277326,-0.9866752405934126,1.3440323049513727,0.5763990390601631
1.058537395076723,0.6701505774131554,-2.23282145756229,-1.2788572809502545,-0.6776187259196589,-0.42483856331322933,1.0336923166109104,-0.23927893949478157,1.4230249470757708,0.603127505934603,0.5946188536026525,-0.7210839985294666,-0.9508480498364741
-0.3652157664929092,0.6701505774131554,-0.16650102647214016,-1.2788572809502545,-1.3959704343903412,-0.42483856331322933,-0.9836749464523179,-1.1826579701483717,-0.7027283689263066,-0.3977195096277326,-0.9866752405934126,-0.7210839985294666,-0.9508480498364741
-0.912813136327383,0.6701505774131554,-1.199661242017215,-1.7928545420518702,-0.9569777236582576,2.3538352832219465,-0.9836749464523179,0.2997947923072699,-0.7027283689263066,-0.8981430174089005,-0.9866752405934126,-0.7210839985294666,1.0854814020257089
-0.5842547144266987,0.6701505774131554,-0.16650102647214016,-0.8219708266377074,-1.9147800016191674,-0.42483856331322933,1.0336923166109104,-1.0478895371978587,-0.7027283689263066,-0.23091167370067667,-0.9866752405934126,2.376590456691792,-0.9508480498364741
0.18238160334156467,-1.492201952373293,0.8666591890729346,0.09180208198738714,3.273315670669094,-0.42483856331322933,1.0336923166109104,0.03025792640624415,1.4230249470757708,0.6865314238981308,0.5946188536026525,1.3440323049513727,1.0854814020257089
1.2775763430105125,-1.492201952373293,-2.23282145756229,1.0055749906124816,-0.3783055140568746,-0.42483856331322933,-0.9836749464523179,-1.5869632689999102,-0.7027283689263066,1.2703588496428266,2.1759129477987176,-0.7210839985294666,-0.9508480498364741
0.8394984471429333,-1.492201952373293,0.8666591890729346,0.4344669227217976,2.9740024588063094,-0.42483856331322933,1.0336923166109104,0.34471760329077417,-0.7027283689263066,0.10270399815343512,0.5946188536026525,-0.7210839985294666,-0.9508480498364741
0.4014205512753542,-1.492201952373293,-1.199661242017215,0.20602369556552394,1.477436399492388,2.3538352832219465,1.0336923166109104,0.12010354837325272,-0.7027283689263066,-0.8981430174089005,-0.9866752405934126,1.3440323049513727,-0.9508480498364741
0.29190107730845943,0.6701505774131554,0.8666591890729346,1.0055749906124816,0.6194051921524064,-0.42483856331322933,1.0336923166109104,-1.6768088909669188,1.4230249470757708,-0.3977195096277326,0.5946188536026525,0.311474153210953,0.5763990390601631
